,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num,days_after_upload,youtuber_id,clean_name,clean_name_noun
3704,심방골주부Korean Food Recipes ,364000000,배숙(배꿀찜) 환절기 건강에 최고 쉽게 만들기 심방골주부,-541 days +07:27:27.370392000,20616,39900,10,541,4,배숙 배꿀찜 환절기 건강 최고 쉬다 만들기,"['배숙', '배꿀찜', '환절기', '건강', '최고', '쉬', '만들기']"
3705,심방골주부Korean Food Recipes ,364000000,밤꿀절임 밤꿀조림 쉽게만드는 영양간식2가지 심방골주부,-543 days +07:27:27.370392000,31589,45700,15,543,4,밤꿀 절임 밤꿀 조림 쉬다 들다 영양 간식 가지,"['밤꿀', '절임', '밤꿀', '조림', '쉬', '영양', '간식', '가지']"
3706,심방골주부Korean Food Recipes ,364000000,부대찌개 깔끔하고 쉽게 끓이는법 맛있는 레시피 심방골주부,-546 days +07:27:27.370392000,346078,30000,152,546,4,부대찌개 깔끔하다 쉬다 끓이다 법 맛있다,"['부대찌개', '쉬', '법']"
3707,심방골주부Korean Food Recipes ,364000000,밤삶는법 찌는법 보관법 삶는 시간 까는법 노하우의 모든것 심방골주부,-552 days +07:27:27.370392000,542219,30000,434,552,4,밤 삶다 법 찌다 법 보관 법 삶다 시간 깔다 법 노하우 모든 것,"['밤', '법', '찌', '법', '보관', '법', '시간', '법', '노하우', '모든', '것']"
3708,심방골주부Korean Food Recipes ,364000000,홍합탕 초보자도 깔끔하고 칼칼하게 끓이는법 명절음식 느끼한 것 날리는 음식 심방골주부,-555 days +07:27:27.370392000,59728,83500,23,555,4,홍합 탕 초보자 깔끔하다 칼칼하다 끓이다 법 명절 음식 느끼하다 것 날리다 음식,"['홍합', '탕', '초보자', '법', '명절', '음식', '것', '음식']"
3709,심방골주부Korean Food Recipes ,364000000,도라지무침 쓴맛없이 맛있게 하는 간단한 비법! 명절 추석음식 심방골주부,-559 days +07:27:27.370392000,133896,110000,110,559,4,도라지 무치다 쓴맛 없이 맛있다 하다 간단하다 비법 명절 추석 음식,"['도라지', '무치', '쓴맛', '비법', '명절', '추석', '음식']"
3710,심방골주부Korean Food Recipes ,364000000,새송이버섯볶음 쉽고 간편해요 추석음식 한가지 추가 반찬 만들기 심방골주부,-560 days +07:27:27.370392000,42673,54000,29,560,4,새 송이버섯 볶음 쉬다 간편하다 추석 음식 한가지 추가 반찬 만들기,"['새', '송이버섯', '볶음', '쉬', '추석', '음식', '한가지', '추가', '반찬', '만들기']"
3711,심방골주부Korean Food Recipes ,364000000,깻잎전 고급지게 만드는법 명절음식으로 가족과 함께 모듬전 심방골주부,-563 days +07:27:27.370392000,145746,110000,92,563,4,깻잎 전 고급 지게 만들다 법 명절 음식 가족 함께 모듬전,"['깻잎', '전', '고급', '지게', '법', '명절', '음식', '가족', '모듬전']"
3712,심방골주부Korean Food Recipes ,364000000,돼지갈비찜 제대로 하는 비법 레시피 만능양념장 비율 추석음식 심방골주부,-564 days +07:27:27.370392000,63903,70600,47,564,4,돼지 갈비찜 제대로 하다 비법 만능 양념장 비율 추석 음식,"['돼지', '갈비찜', '제대로', '비법', '만능', '양념장', '비율', '추석', '음식']"
3713,심방골주부Korean Food Recipes ,364000000,파김치 제대로 담는 몇가지 비법 초보자도 쉽게 담는 추석김치 심방골주부,-568 days +07:27:27.370392000,141843,150000,88,568,4,파김치 제대로 담다 몇 가지 비법 초보자 쉬다 담다 추석 김치,"['파김치', '제대로', '몇', '가지', '비법', '초보자', '쉬', '추석', '김치']"
3714,심방골주부Korean Food Recipes ,364000000,간장 오뎅볶음 초보자도 쉽고 간단하게 하는방법 심방골주부,-569 days +07:27:27.370392000,258483,230000,121,569,4,간장 오뎅 볶음 초보자 쉬다 간단하다 하다 방법,"['간장', '오뎅', '볶음', '초보자', '쉬', '방법']"
3715,심방골주부Korean Food Recipes ,364000000,고구마줄기김치 쉽고 맛있게 담그는법 별미김치로 맛있는 김치 담그기 심방골주부,-572 days +07:27:27.370392000,325265,240000,232,572,4,고구마줄기 김치 쉬다 맛있다 담그다 법 별미 김치 맛있다 김치 담그다,"['고구마줄기', '김치', '쉬', '법', '별미', '김치', '김치']"
3716,심방골주부Korean Food Recipes ,364000000,고구마 맛탕 부드럽고 달콤하게 만들기 비법 심방골주부,-573 days +07:27:27.370392000,89539,10000,37,573,4,고구마 맛탕 부드럽다 달콤하다 만들기 비법,"['고구마', '맛탕', '만들기', '비법']"
3717,심방골주부Korean Food Recipes ,364000000,전복장 영양분 가득 맛있게 만드는법 몸보신 음식 심방골주부,-575 days +07:27:27.370392000,15461,24300,11,575,4,전복장 영양분 가득 맛있다 만들다 법 몸 보신 음식,"['전복장', '영양분', '가득', '법', '몸', '보신', '음식']"
3718,심방골주부Korean Food Recipes ,364000000,느타리버섯볶음 집에 있는 야채로도 맛있고 간단하게 만드는법 심방골주부,-580 days +07:27:27.369391000,47879,59200,28,580,4,느타리버섯 볶음 집 있다 야채 맛있다 간단하다 만들다 법,"['느타리버섯', '볶음', '집', '야채', '법']"
3719,심방골주부Korean Food Recipes ,364000000,양배추동치미 쉽고 맛있게 담그는법 입맛없을때 별미 김치 심방골주부,-582 days +07:27:27.369391000,145777,130000,80,582,4,양배추 동치미 쉬다 맛있다 담그다 법 입맛 없다 때 별미 김치,"['양배추', '동치미', '쉬', '법', '입맛', '때', '별미', '김치']"
3720,심방골주부Korean Food Recipes ,364000000,미역줄기볶음 간단하고 쉽고 맛있게 만드는법 심방골주부,-583 days +07:27:27.369391000,100812,10000,58,583,4,미역 줄기 볶음 간단하다 쉬다 맛있다 만들다 법,"['미역', '줄기', '볶음', '쉬', '법']"
3721,심방골주부Korean Food Recipes ,364000000,두부찌개 맛있게 끓이는법 깔끔하고 칼칼하게 따끈한 국물요리 심방골주부,-587 days +07:27:27.369391000,528292,440000,259,587,4,두부 찌개 맛있다 끓이다 법 깔끔하다 칼칼하다 따끈하다 국물 요리,"['두부', '찌개', '법', '국물', '요리']"
3722,심방골주부Korean Food Recipes ,364000000,김치말이국수 냉면육수로 쉽고 빠르게 만들기 무더위 입맛없을때 심방골주부,-592 days +07:27:27.369391000,43400,59100,19,592,4,기다 국수 냉면 육 수로 쉬다 빠르다 만들기 무더위 입맛 없다 때,"['기', '국수', '냉면', '육', '수로', '쉬', '만들기', '무더위', '입맛', '때']"
3723,심방골주부Korean Food Recipes ,364000000,여름 무생채 맛있게 만드는법 방법이 달라요 심방골주부,-596 days +07:27:27.369391000,210135,210000,98,596,4,여름 무생채 맛있다 만들다 법 방법 달라 요,"['여름', '무생채', '법', '방법', '달라', '요']"
3724,심방골주부Korean Food Recipes ,364000000,콩나물냉채 별미로 쉽게 만드는법 여름철 입맛없을때 먹는 콩나물요리 심방골주부,-597 days +07:27:27.369391000,63646,68700,35,597,4,콩나물 냉채 별미 쉬다 만들다 법 여름철 입맛 없다 때 먹다 콩나물 요리,"['콩나물', '냉채', '별미', '쉬', '법', '여름철', '입맛', '때', '콩나물', '요리']"
3725,심방골주부Korean Food Recipes ,364000000,부추김치(겉절이) 이렇게 담으면 쉽고 맛있답니다. 필수 노하우 알려드릴께요. 심방골주부,-600 days +07:27:27.369391000,633662,550000,345,600,4,부추기다 겉절이 담다 쉬다 맛있다 필수 노하우 알다 드리다,"['겉절이', '쉬', '필수', '노하우', '알다']"
3726,심방골주부Korean Food Recipes ,364000000,고추잡채덮밥 쉽고 빠르게 만드는법 입맛없을 때 좋은 한끼 심방골주부,-601 days +07:27:27.369391000,30584,45000,28,601,4,고추 잡채 덮다 밥 쉬다 빠르다 만들다 법 입맛 없다 때 좋다 한 끼,"['고추', '잡채', '덮다', '밥', '쉬', '법', '입맛', '때', '끼']"
3727,심방골주부Korean Food Recipes ,364000000,가지냉국 손쉽게 만드는법 여름철 입맛없을 때 좋은 음식입니다 심방골주부,-602 days +07:27:27.369391000,27560,31900,25,602,4,가지 냉국 손쉽다 만들다 법 여름철 입맛 없다 때 좋다 음식,"['가지', '냉국', '법', '여름철', '입맛', '때', '음식']"
3728,심방골주부Korean Food Recipes ,364000000,골뱅이무침 쉽고 맛있게 만드는법 무더위에 맥주한잔 술안주로 딱 심방골주부,-606 days +07:27:27.369391000,67089,67700,31,606,4,골뱅이 무치다 쉬다 맛있다 만들다 법 무더위 맥주 한잔 술안주 딱,"['골뱅이', '무치', '쉬', '법', '무더위', '맥주', '한잔', '술안주']"
3729,심방골주부Korean Food Recipes ,364000000,보리밥 압력솥으로 간단하게 하는법 여름철 별미로 열무김치 비빔밥 심방골주부,-611 days +07:27:27.369391000,17724,18000,10,611,4,보리밥 압력솥 간단하다 하다 법 여름철 별미 열무김치 비빔밥,"['보리밥', '압력솥', '법', '여름철', '별미', '열무김치', '비빔밥']"
3730,심방골주부Korean Food Recipes ,364000000,젓갈무침 5가지 초보자도 취향에 따라 쉽게 만들기 새우젓 오징어젓 명란젓 가리비젓 조개젓 무침 무더위 입맛없을때 최고의 반찬 심방골주부,-613 days +07:27:27.369391000,17294,20100,15,613,4,젓갈 무치다 가지 초보자 취향 따르다 쉬다 만들기 새우젓 오징어 젓 명란젓 가리비 젓 조개 젓 무치다 무더위 입맛 없다 때 최고 반찬,"['젓갈', '무치', '가지', '초보자', '취향', '쉬', '만들기', '새우젓', '오징어', '젓', '명란젓', '가리비', '젓', '조개', '젓', '무치', '무더위', '입맛', '때', '최고', '반찬']"
3731,심방골주부Korean Food Recipes ,364000000,과일화채 맛있게 만드는 2가지 방법. 취향에 따라 만들기 무더위 이기는 보양식보다 좋은 시원한 건강 음료 심방골주부,-617 days +07:27:27.369391000,20565,22300,16,617,4,과일 화채 맛있다 만들다 가지 방법 취향 따르다 만들기 무더위 이기다 보양식 보다 좋다 시원하다 건강 음료,"['과일', '화채', '가지', '방법', '취향', '만들기', '무더위', '이기', '보양식', '건강', '음료']"
3732,심방골주부Korean Food Recipes ,364000000,닭백숙 초보도 간단하고 맛있게 만드는법 더위에 지친 몸을 위한 건강 보양식 레시피 심방골주부,-619 days +07:27:27.369391000,63460,54300,25,619,4,닭백숙 초보 간단하다 맛있다 만들다 법 더위 지치다 몸 위 한 건강 보양식,"['닭백숙', '초보', '법', '더위', '몸', '위', '건강', '보양식']"
3733,심방골주부Korean Food Recipes ,364000000,오이고추된장무침 입맛없을때 아삭하게 심방골주부,-620 days +07:27:27.369391000,88970,97500,47,620,4,오이 고추 된장 무치다 입맛 없다 때 아 삭 하 게,"['오이', '고추', '된장', '무치', '입맛', '때', '삭', '게']"
3734,심방골주부Korean Food Recipes ,364000000,복숭아통조림 사먹지말고 직접 건강하게 만들어보세요 심방골주부 여름철 시원한음료 간식만들기,-621 days +07:27:27.368387000,176398,170000,84,621,4,복숭아 통조림 사먹다 직접 건강하다 만들다 보다 여름철 시원하다 음료 간식 만들기,"['복숭아', '통조림', '직접', '여름철', '음료', '간식', '만들기']"
3735,심방골주부Korean Food Recipes ,364000000,알감자조림 간단한 팁을 이용 쫀득쫀득하게 하는 방법 심방골주부,-623 days +07:27:27.368387000,59060,47800,44,623,4,알 감자 조림 간단하다 팁 이용 쫀득쫀득하 게 하다 방법,"['알', '감자', '조림', '팁', '이용', '쫀득쫀득하', '게', '방법']"
3736,심방골주부Korean Food Recipes ,364000000,여름용 한포기 배추 막김치(겉절이) 맛있게 담기 양도 적어서 간단하고 감칠맛나게 심방골주부,-624 days +07:27:27.368387000,553765,470000,343,624,4,여름 용 한 포기 배추 막 김치 겉절이 맛있다 담기다 양도 적다 간단하다 감칠맛 나다,"['여름', '용', '포기', '배추', '막', '김치', '겉절이', '양도', '감칠맛']"
3737,심방골주부Korean Food Recipes ,364000000,10분만에 뚝딱 건강한 미역오이냉국 만드는 팁! 만드는법 심방골주부표 황금레시피,-626 days +07:27:27.368387000,374149,290000,207,626,4,분만 뚝딱 건강하다 미역 오이 냉국 만들다 팁 만들다 법 골다 부표 황금,"['분만', '뚝딱', '미역', '오이', '냉국', '팁', '법', '부표', '황금']"
3738,심방골주부Korean Food Recipes ,364000000,삼계탕+닭죽 맛있게 끓이는법 초보자도 간단하고 몸에 좋게 만드는법 알려드려요 따라하기 쉬운 심방골주부표 몸보신 황금레시피,-627 days +07:27:27.368387000,126825,99600,69,627,4,삼계탕 닭죽 맛있다 끓이다 법 초보자 간단하다 몸 좋다 만들다 법 알다 드리다 따르다 쉽다 골다 부표 몸 보신 황금,"['삼계탕', '닭죽', '법', '초보자', '몸', '법', '알다', '부표', '몸', '보신', '황금']"
3739,심방골주부Korean Food Recipes ,364000000,여름동치미 초보자도 간편 시원하고 맛깔스럽게 담는법 무더위에 지친 입맛 잡는법 심방골주부,-631 days +07:27:27.368387000,306645,230000,207,631,4,여름 동치미 초보자 간편 시원하다 맛깔 스럽게 담다 법 무더위 지치다 입맛 잡다 법,"['여름', '동치미', '초보자', '간편', '맛깔', '법', '무더위', '입맛', '법']"
3740,심방골주부Korean Food Recipes ,364000000,찐감자 맛있게 찌는법 알려드려요 포슬포슬하고 달달하니 뽀얀 분이나는 레시피 심방골주부,-633 days +07:27:27.368387000,50146,52600,44,633,4,찌다 감자 맛있다 찌다 법 알다 드리다 포슬포슬 하다 달달 하다 뽀얗다 분 이나,"['찌', '감자', '찌', '법', '알다', '달달', '분', '이나']"
3741,심방골주부Korean Food Recipes ,364000000,비오는날 전 1편 : 부추전 만들기 바삭바삭하고 맛있게 심방골주부,-635 days +07:27:27.368387000,51500,64100,37,635,4,비 오는 날 전 편 부추 전 만들기 바삭바삭하다 맛있다,"['비', '날', '전', '편', '부추', '전', '만들기']"
3742,심방골주부Korean Food Recipes ,364000000,노각무침 만들기 여름철 별미 반찬으로는 좋은 레시피랍니다 심방골주부,-636 days +07:27:27.368387000,83697,85700,57,636,4,노각 무치다 만들기 여름철 별미 반찬 으로는 좋다 레시 피다,"['노각', '무치', '만들기', '여름철', '별미', '반찬', '레시', '피']"
3743,심방골주부Korean Food Recipes ,364000000,여름철 보양식 전복죽 맛있게 끓이는 방법 간단하면서도 깊은맛을 낼 수 있어요 심방골주부,-637 days +07:27:27.368387000,85533,72000,64,637,4,여름철 보양식 전복죽 맛있다 끓이다 방법 간단하다 깊다 맛 낼 수 있다,"['여름철', '보양식', '전복죽', '방법', '맛', '낼', '수']"
